Tempo,Dynamics Range,Vocal Presence,Percussion Strength,String Instrument Detection,Electronic Element Presence,Rhythm Complexity,Drums Influence,Distorted Guitar,Metal Frequencies,Ambient Sound Influence,Instrumental Overlaps,Genre
117.3026248,70.89415343,50.79655594,30.47557134,2.437210746,95.29487538,87.23014507,60.11363788,8.066690812,8.619834888,66.8850553,8.022035171,Hip-hop
102.9046718,78.11114367,15.59683892,42.79362566,107.3774158,57.89505498,57.24741543,71.79673284,3.327021424,2.934497404,8.526224662,87.7682651,Classical
149.6606763,47.29445929,64.93898918,19.87129325,100.1843011,64.55259054,35.98225253,70.06379949,22.15083242,28.11456323,71.41086718,50.24927393,Country
156.8643565,48.39531893,24.38482784,75.77910063,56.2164081,17.28312869,16.3651669,102.0599929,3.614674391,4.45828963,5.673738175,19.81036215,Classical
116.8699018,80.47299167,76.67789006,25.98617876,116.6389646,60.7823293,31.71756441,59.81701691,3.79913095,3.899689288,68.21459285,16.10914947,Classical
116.9431467,41.86457544,29.0606618,14.30094534,67.84595636,43.34933916,119.6998892,97.90985219,26.31572091,33.74875309,19.55384659,8.480985905,Jazz
121.1646887,43.65151191,8.843342566,27.21838047,88.8402214,35.19945875,35.7694594,50.01146881,79.23618525,78.79605147,30.62348598,23.77665575,Rock
106.7639341,41.80948509,55.85032241,86.91904872,69.96960713,57.0528447,25.32280963,86.80669016,88.30299174,65.30779527,81.89334609,43.13816145,Country
100.9503269,52.20767324,89.01109774,10.4635015,92.89945031,59.95434068,71.26093427,69.43256033,71.99954059,76.02788044,0.111637705,4.662473252,Country
100.8058346,59.96673806,58.33634825,52.56773117,62.22798539,28.15412743,63.17979429,74.40655916,97.12398339,90.46908051,81.7478562,86.15062604,Rock
103.78943,10.97406615,41.65471464,85.95498344,72.68730832,71.36180064,37.46590612,85.28770708,95.9578212,100,57.11547559,21.40052903,Jazz
144.2646358,64.05480611,72.47157194,17.62017085,55.35571199,22.86132585,62.76057259,73.87553369,3.377881969,0,44.90505846,13.0588184,Classical
135.246224,33.91224125,5.136213783,88.84516863,86.27440599,89.51129422,40.58916685,87.48751541,51.8946899,48.26612158,52.28352847,9.813298835,Rock
124.7927942,42.34007501,94.81696081,22.92254874,38.1401277,81.37064075,69.50960923,70.35858725,49.6123272,45.64422657,90.2430097,10.61638719,Hip-hop
127.7901742,58.33265393,17.30353947,37.71037847,38.58450782,59.0779936,79.4799424,75.96251333,23.87932853,18.02457074,80.44257537,52.60415395,Hip-hop
97.22963771,28.39857511,59.65441869,78.07005884,43.00021987,8.275563504,45.85885829,72.97627611,1.522116415,9.641911413,1.254727337,77.96204538,Country
113.2210463,46.80664107,71.79126829,36.59659477,63.40591835,58.71604428,22.80906966,48.46080127,0.828715944,0,93.35805192,52.60911998,Classical
116.4864409,60.40953542,79.0604849,43.33423716,61.52904386,108.4252148,97.28859958,89.92642343,35.82466646,39.01482964,70.15133954,2.830963833,Hip-hop
127.7701897,47.89441151,11.32626469,83.5797911,88.15437079,60.356181,46.05414767,89.44619411,49.23647669,45.62456843,25.89585204,11.83506377,Country
106.9174619,43.17330851,32.9171076,82.29921296,80.71118044,83.12556961,76.99370272,87.28731671,50.07539264,55.29793506,95.37129611,57.02702646,Rock
150.8524749,60.42130291,12.04348388,69.75354249,38.56644884,71.98504533,34.01192116,91.02405814,21.66716899,31.3629671,47.22995986,81.80368314,Country
149.640329,30.85431679,67.7817919,87.51695381,42.73895708,37.78782736,55.01412094,89.95347889,43.72960463,47.25921028,80.30702308,73.40378379,Country
101.2472369,61.8402373,46.76085786,92.19602813,63.57515185,20.56990199,52.88102235,78.19301168,71.13635388,74.45322982,92.86393473,96.54191318,Country
95.65826792,61.30218453,54.52898138,46.74095637,41.00058802,76.38134015,45.67435905,60.01236698,87.99608477,71.5892923,97.27752044,9.39339388,Country
116.8166234,63.10022065,49.30587651,15.89423019,14.51495185,41.02575601,86.25405394,60.90497068,77.82227958,86.49478953,74.34227528,5.762444555,Jazz
94.67907144,52.89151758,18.59080004,37.30483507,52.02465506,20.31596104,31.72350714,80.68426834,74.98264613,79.80029161,21.40273375,3.977551333,Hip-hop
140.5799839,82.02627532,95.21607331,67.27353336,54.83571724,3.417142203,85.09562445,100.1321616,2.259447951,1.854828035,66.51290051,50.51013585,Classical
129.0006379,36.17259755,52.85145872,2.502576064,67.98677116,70.417171,53.41572055,55.4722167,80.37338935,79.73697864,44.58184899,14.07928264,Jazz
92.44199776,57.40751259,26.73855999,70.33799187,91.92004776,90.40905662,1.979081053,40.17753433,16.94100908,29.64861175,84.64696641,62.87466198,Country
83.77231075,28.79307932,35.70263638,32.34843264,36.91789712,70.520028,93.62972498,70.69388094,76.66607885,95.55695111,59.27103262,64.37814722,Rock
115.3989453,41.36970142,13.44603386,82.92813816,45.36811045,91.04618771,10.72525526,59.18476948,45.10815493,54.92415531,63.99120334,18.95337655,Hip-hop
117.1359677,22.46264806,28.25928332,63.52767701,26.05670174,10.74515068,30.36522064,66.44672093,74.38561974,69.3839369,73.00476656,8.731926833,Rock
131.949159,29.89660078,13.57010654,54.53487883,68.48340177,51.11480356,11.31992424,68.8794339,55.12243539,49.71465731,65.48378573,97.3129504,Rock
123.0482489,31.43900234,65.80493153,113.6562942,98.35982864,27.16493237,90.44825556,99.94280826,84.35775744,68.35401835,56.39631321,91.43335596,Rock
110.0508967,34.82844404,45.07324779,30.56637883,93.14821063,11.32611659,30.17558144,65.35851737,93.92589318,93.43797402,22.8341752,75.88304006,Rock
132.3928723,32.99248199,69.71965945,87.56380436,4.681483128,78.739815,96.10481215,120.0967078,67.28327287,57.32744482,79.64489787,11.41184208,Rock
98.07078125,77.9161342,70.55671264,26.92901364,34.16657794,-13.88950685,27.45195148,60.19767262,4.703576239,0,90.32285057,98.460037,Classical
136.0433324,45.25536318,10.05235835,100.9748721,21.10660616,15.8756255,71.16806521,101.6392406,95.57959913,89.55395282,20.26866334,62.6051772,Rock
151.541032,34.21291968,16.95403482,94.38321076,61.45089692,115.8785581,69.77305958,109.4937206,45.73648093,46.6583191,23.38480808,23.1498198,Hip-hop
145.1014238,39.81205656,42.75219573,19.9932397,91.84289853,9.396842717,16.07436437,69.73147144,86.4834345,67.62315221,23.09856473,25.34337024,Country
120.0447316,71.58724031,55.69225938,47.96137978,95.47316538,25.36738544,72.18543173,80.00610277,1.806020471,12.0977031,71.24030559,58.00718525,Classical
146.641644,49.04519432,1.351873272,70.487158,95.95755377,114.3146398,18.81205086,58.38800577,47.56600877,36.60234148,5.635972111,56.36914941,Hip-hop
116.8214962,33.47172827,43.27990993,15.02372649,15.36346448,25.73665423,91.78885348,85.80989898,41.20367095,37.1308522,42.44060987,16.84364651,Jazz
134.780027,18.06380947,96.78882509,15.0234068,104.3710565,77.83900612,45.09548857,62.77911484,40.45129035,33.37666906,66.75066898,79.79716019,Country
148.2980221,48.51074885,76.20234019,87.13952916,58.84747032,45.92584719,91.33090652,134.9898463,58.40245304,62.69864892,24.9571491,96.03348935,Rock
100.1397901,55.2041679,99.77732794,29.51291475,18.72219009,25.92535715,84.40119223,73.20864002,41.44769127,29.34061057,1.915761749,54.65765598,Country
103.7141286,63.76282052,98.87889431,37.20657793,92.90211108,52.16770078,114.8173912,85.92718325,20.26533976,8.326532126,48.23942119,20.07996399,Jazz
113.4295118,89.12864986,61.98321609,62.86110314,96.6560851,62.68754763,23.08927499,78.02777841,1.810727652,13.69943884,68.38746086,95.69257513,Classical
121.4353892,22.43810065,14.013448,25.34915995,70.94803915,89.49857298,50.01877968,70.16122006,98.28665495,80.2988406,20.84250564,77.35971343,Jazz
94.71625694,29.97568142,19.29976725,20.94702796,35.42007022,20.20455795,83.31531943,62.70556088,80.19722862,87.12379084,27.69881695,11.9879873,Country
102.3939709,27.42289737,24.76545115,96.05006615,44.90179835,61.3902686,24.5267671,75.69765284,74.07714957,75.70028762,56.03446462,32.04679744,Country
112.1799605,61.78261267,26.39851383,37.43580188,23.92220487,-19.69391338,42.5722177,61.17797857,1.011841736,5.963999304,53.80209011,6.502878125,Classical
124.7597876,35.06479604,8.280307335,97.4190291,47.67008069,78.47617959,8.487587957,71.85650293,90.14329696,85.24526588,3.317525254,31.60637859,Rock
130.9365945,38.41436601,91.26275574,34.14594233,88.24438405,23.02937822,60.44099849,71.95181019,43.75786437,49.55659483,11.50412342,66.8203041,Hip-hop
136.0725443,27.97609944,46.86053281,68.68173797,72.17096339,62.98931044,72.25060267,96.01775592,14.17884094,37.66955916,37.70155922,38.84582414,Hip-hop
111.2654266,69.23171677,21.51014345,53.25634331,91.67100523,0.559248902,36.76409857,61.54793467,75.58529916,76.27796168,82.03175925,16.73519654,Country
147.7668714,66.94987656,36.69295128,25.85896255,90.01700159,1.627692593,65.72877531,100.2466684,0.08210842,0,94.23955316,78.73957437,Classical
66.47494327,50.56727309,87.51262352,60.39285986,53.9780983,41.06760606,59.87854842,65.83235203,3.217428676,3.641419651,74.19041624,83.45850421,Classical
143.8213236,52.38809149,37.9651947,34.52575372,8.11631846,56.80829012,117.9950967,107.9652166,77.67307186,69.53237665,87.43376395,29.05327066,Jazz
134.4068085,46.60378369,83.64681707,6.70773424,32.29491471,34.22867846,90.45649247,68.50692942,9.340701866,23.09279825,67.23900062,46.936791,Jazz
101.9183478,33.41181768,21.5226612,19.31680596,91.66310843,80.55206377,74.09751431,58.63889648,55.67760133,48.68576676,75.25718338,25.87023491,Jazz
100.1287175,48.80700696,99.58539814,97.70298034,62.16273545,9.840233623,20.55094434,74.27200059,6.792834958,10.52401796,10.54676609,74.42242336,Jazz
134.1670701,62.10675183,11.43307258,54.93808246,108.0869403,-21.7992438,35.73748475,70.43372674,2.568741041,10.67480803,60.64875139,33.81642211,Classical
135.0469065,64.06644348,71.67860987,49.80502673,43.04122706,47.68639579,72.08037745,82.7640807,4.235223896,8.079008212,39.79865164,2.601332695,Classical
108.1600529,40.80611794,85.7113063,14.17828343,97.36229429,92.93514305,69.49365629,73.98742835,74.91480937,73.5499826,95.26903218,5.843020696,Jazz
106.9981634,52.3666687,11.87231466,63.6616645,57.71845932,70.11705484,28.99103278,56.98189259,91.68485878,94.14608369,41.21590011,69.92641536,Hip-hop
117.1965517,43.32877529,33.30572985,37.30877446,56.64346132,-27.13517437,8.95314592,61.02148173,2.356479953,10.09713242,87.07648915,19.50371181,
125.0063745,48.90249717,50.03215958,66.16059662,28.24070253,31.70583183,103.7616279,103.4518207,66.00955465,91.51800791,56.11636062,32.51932114,
130.3918849,68.33973003,88.54543472,8.663639162,87.35091205,-29.34440292,5.334676295,50.48353527,1.511920139,13.90204654,57.2790925,53.95042325,
100.8755072,52.95037775,25.86885905,5.26380266,65.84032406,19.14974193,26.135613,37.4345772,49.20220217,51.60726711,80.86285495,46.63699029,
150.0890321,78.90251054,78.7365846,82.06878231,13.02752687,28.3241479,71.35675599,97.3968088,57.70531719,62.645735,23.77192502,64.73081727,
101.8089243,34.51785426,79.66450333,105.8153272,90.40341014,61.502324,28.52670804,76.63597206,53.36923917,54.01572956,29.59421657,60.22895459,Hip-hop
99.04766718,85.95274624,37.95903752,31.18341669,92.02312787,59.99684555,34.04880129,61.47543983,0.136052,5.082542548,61.2924547,56.15220018,Classical
134.0395032,19.29162277,51.79427483,102.3429972,55.43190163,24.78122302,75.52213741,118.033237,61.24853746,54.25249875,78.07706194,29.86917577,Hip-hop
133.9672232,68.64054907,69.4815113,16.40101143,17.98960766,51.23005453,70.33346049,69.59484095,88.00989409,94.89908298,23.41928768,39.40018072,Hip-hop
133.7914579,22.50627493,70.32515384,72.21083569,21.22477465,63.41847028,78.55576506,94.12566085,67.86998264,95.83585401,81.31870632,25.15170053,Jazz
147.3046636,61.03228272,67.71248027,75.92638082,2.696373527,70.9241428,68.6238267,73.04497419,69.92831476,62.44833812,14.65468943,96.68726757,Rock
112.8825054,26.46548592,53.40556945,51.32233586,29.61953088,11.98049321,84.11622522,72.2048537,22.67986658,25.20649201,38.95978437,86.50625343,Country
115.4467237,41.42499994,91.30771243,31.24328777,14.01043558,92.65905535,96.43585586,100.5051493,51.61976409,49.62201391,13.50855454,5.999076094,Jazz
132.314476,43.89678798,62.62709665,26.7514916,70.0784862,71.65383005,27.09862222,74.53162069,35.37677538,28.22742332,66.86377884,24.62836605,Hip-hop
112.9615485,47.16450059,76.23570303,47.81518128,48.10631004,72.13560607,67.37432991,66.74112766,80.2905306,66.90399375,10.02682703,6.176884688,Jazz
120.9863127,16.85051331,43.60609858,88.07931487,97.71292242,46.95110262,60.03739156,94.12195345,80.95023319,67.42772447,67.59827581,44.07350323,Rock
112.5348463,9.907881005,96.58710661,79.54171093,58.1825333,33.61627337,51.5212878,85.5372029,64.28277171,61.15214583,62.94218705,0.714848597,Rock
131.6136567,33.29289006,12.26671911,32.44377355,82.54635545,86.81397916,93.14467655,73.32435906,77.65824885,67.07509298,79.14108032,55.17513442,Hip-hop
116.3920019,78.07647345,25.4284534,67.07503206,84.94761029,-20.03775594,57.4585729,84.773749,3.940636333,0,70.90256101,23.19084511,Classical
98.00942302,69.57921721,76.94614502,79.64564894,69.48220854,55.66574641,97.94442871,101.3731373,1.408533875,0,68.86741638,56.07266203,Classical
50.49481813,52.34315928,27.15374175,95.22979293,105.643519,13.39890291,57.74540855,49.64764815,90.53484352,78.7604596,53.53819594,79.36390749,Country
93.02367043,54.90202716,39.87814313,2.553859725,18.50296216,6.560120842,57.09225855,39.64694513,40.11680224,36.92747376,71.66910572,83.97376791,Jazz
123.6153759,16.11555049,48.75638838,17.96677949,89.1019176,56.4639244,27.33875252,62.04019642,93.19069449,94.58625759,49.52516417,69.66059984,Jazz
145.7132165,51.49996659,36.43691484,88.14623533,81.46789319,91.52136836,56.7614783,108.0240214,89.40018112,96.73952056,7.42891001,44.62066667,
122.82935,48.51948243,75.46543601,73.75842437,82.45671361,37.40076754,22.05555868,68.28702068,57.27712843,61.99340084,94.63592682,25.44586703,Rock
135.0751607,53.55809797,80.36210524,43.31394086,109.4473889,-11.89665486,89.72470483,85.27999534,4.72360436,1.560827906,13.91553862,86.98793908,Classical
114.0861507,56.89179557,0.418837785,55.69224149,77.13616576,75.76621924,98.37615425,70.24771346,98.48336277,87.8204541,5.363788757,52.4974133,Hip-hop
147.7709437,36.63522074,74.84478996,67.27971865,64.47711525,89.43960556,40.7548128,93.13395625,98.34645926,80.39513232,56.98775468,85.69085302,
129.1589177,28.92465964,51.08663696,75.19928906,94.03466644,95.77611976,19.47771945,85.70744357,94.91926648,82.87114569,12.9654298,67.55634257,Rock
139.5324255,17.01803403,59.33883823,68.31761091,44.14635968,13.11838415,45.56922898,85.81511988,94.82049368,99.41550378,57.90522379,78.24184412,Rock
115.2123277,41.84211843,53.56328329,40.17853483,73.52639279,83.76446848,33.89024027,68.11116817,56.36494709,58.06928603,69.88534765,61.87536462,Hip-hop
156.1341189,33.27366324,69.97427416,66.30075118,45.56891402,71.12874054,41.28798943,83.64419042,64.45569028,76.49277003,27.23288439,84.49398626,Rock
82.00765172,99.24100227,74.79690015,88.36011275,25.57050988,3.639048698,89.06729864,81.61568633,2.693546359,0,75.8040437,77.73135378,Classical
96.76672007,66.12239271,79.94336932,44.419797,52.11904545,97.19249928,113.7432383,62.26703078,72.15759639,65.901938,65.00741094,64.73855418,Jazz
135.5261995,24.85247878,77.83581946,78.09310804,76.72977151,34.41219349,71.78127871,90.56984892,56.17383918,59.85327512,37.19591751,18.56240955,Country
139.6457281,49.08164743,23.23407211,41.0776111,11.26475956,52.09512409,1.832000673,55.87144858,51.95376978,53.24886118,43.27296966,98.81040139,Country
105.0285318,50.99399832,50.33278712,47.60994483,60.33492013,25.87459122,38.9901396,74.18106502,81.98230196,80.34117444,92.70422878,0.254395533,Jazz
85.18254001,29.03279012,39.83570899,18.23454675,96.04037935,39.58593159,48.61940344,54.28247703,9.538340733,0,11.72521569,29.86729289,Country
131.7733768,66.48563045,98.25510448,71.04159375,91.39610079,74.42200541,78.11094364,101.38515,59.09272002,61.20671616,28.15561292,72.98969133,Rock
89.59981475,65.34629366,36.09433814,15.96380729,71.64495262,86.48571146,52.76167426,50.57381879,36.11460649,48.66844526,34.42527662,2.203278937,Country
130.6867759,46.33431942,37.09043736,23.64571036,15.57673759,83.80944175,59.91676052,76.42682105,10.3342578,13.47251613,40.1923254,80.65437354,Hip-hop
131.6507658,57.89441895,84.9339075,9.326052641,25.33214092,72.936065,48.22890952,53.92662038,42.87384677,33.68663548,39.66583818,52.63743602,Country
117.5625707,28.01774617,3.018898018,50.72211395,71.13527244,42.94077287,22.73341453,35.84425774,92.54316934,91.52092098,53.02277816,65.7873196,Rock
99.95912296,34.22213861,97.51038092,73.90998599,80.7036426,67.49854143,14.90932513,64.23821905,77.39208665,65.17448923,90.65761076,14.36049351,Country
142.3540621,7.932572992,73.69309467,71.83215011,44.86786245,91.39715105,1.701253722,75.28474686,93.32117492,83.47136048,94.97474905,81.69096139,Hip-hop
135.8670776,23.81568417,14.92777435,33.91226633,95.24476519,70.29789564,11.28507854,47.3262857,91.68645879,100,2.75993318,37.25502657,Country
95.59498348,59.22578586,15.7910672,22.17927754,119.9918916,48.8822577,62.4423878,80.61157959,3.106626928,0,77.13135766,36.71708748,Classical
122.8254483,42.666732,73.06462589,59.81489297,15.27979007,12.43886158,45.46272749,77.89734339,87.03448542,94.91144079,83.15298818,12.17066688,Jazz
135.387233,27.58426182,70.04303405,17.36963645,7.871151212,84.90692819,35.90162433,61.56226434,52.5588709,66.11467091,22.54155168,74.48167229,Rock
141.3842836,58.99305429,94.49833722,1.812660806,21.76598999,50.31310282,44.21678092,66.28866539,24.25352071,25.22805106,42.50583229,4.71255745,Jazz
117.6629743,52.33897238,26.1254725,75.33807137,22.68644618,6.172161011,24.9105374,58.05055717,4.362945696,3.173993354,55.97558661,30.51312624,Classical
147.6861145,34.75484963,33.66972235,71.21753406,99.62951055,42.23536305,60.18173427,78.67319783,82.49056811,72.16878148,33.58494772,74.57117674,Jazz
114.1930618,14.50851924,19.83946877,48.16843574,20.66264394,87.13133856,13.06293255,69.78849018,52.98933761,52.41576081,56.6352999,26.19977878,Hip-hop
84.76922476,27.69748961,87.54394139,29.12837868,90.81618023,37.43359366,18.52299324,38.64872696,55.5527648,51.49194108,32.98860426,29.81923922,Rock
144.358142,38.88994035,66.29847959,10.28964228,26.28307762,118.8904909,47.0529746,89.25461325,8.559355805,6.128390221,87.78387554,50.39596485,Hip-hop
90.77060221,13.49364024,72.22310034,88.02286717,49.11115514,68.2936093,77.74655953,92.5966562,82.92748604,80.19143657,90.18752517,94.59496868,Rock
120.0630887,44.36652656,109.251303,17.17243111,21.29512709,34.65914011,79.78167605,80.60667215,73.64801382,56.85737694,76.53039071,69.73234673,Country
101.0076306,74.41442087,13.91735427,45.41785157,59.73267887,17.2218007,16.05873945,42.51059352,42.31436962,42.42711937,84.19508335,92.29654208,Country
95.4472586,69.13376469,84.45566953,56.49102289,71.45920413,-6.500210244,14.074867,36.84814577,4.453640782,0,99.47607505,94.04162797,Classical
125.7557341,20.25358486,59.7437028,86.3047778,47.98858823,46.41887734,60.72136518,95.88356767,84.48284181,85.79933445,39.22039611,25.4617094,Rock
124.8109642,29.23998022,17.66342673,30.45969856,69.04218777,57.39046629,26.34405877,63.43747964,61.19433138,43.1849804,3.329597313,62.84286055,Hip-hop
96.96396743,68.9323691,76.62220483,18.26353835,62.20080773,33.34491889,67.87794101,78.00919951,3.599896413,6.636289283,99.67854775,50.11517792,Classical
90.79247968,46.76917707,39.58972156,63.96926171,87.54783168,30.18840242,45.37633802,62.24097745,2.171843372,8.186418943,66.3704828,59.32776576,Classical
107.901932,47.27554892,96.19713564,11.41891874,27.91115074,26.41057662,35.6110476,71.54925938,7.389782767,11.65832078,86.36323713,64.35564764,Hip-hop
110.2099382,1.903605797,70.31970436,77.57067159,80.89911649,85.5879934,43.92659841,74.25930686,55.96686589,43.57382198,29.97367585,78.63170657,Rock
91.00939273,59.98375135,6.434548359,48.87243381,87.14422881,9.55827068,118.6329941,88.03958131,63.54676713,63.18562696,25.13373334,84.30860247,Jazz
104.7078927,21.31857807,48.96994898,68.12708813,46.10792731,91.07192846,41.76565554,60.31317241,91.13797431,72.67918136,23.40455171,37.40929619,Jazz
108.5670925,42.51621942,81.0353595,54.18312178,70.43483612,45.00580212,83.63800621,79.57644925,15.9921983,7.07536885,49.43657798,49.22532069,Country
92.35452086,58.37781644,42.656394,34.83222223,13.39625577,82.05662316,13.28820232,61.58792367,51.39531558,39.51370591,10.92563752,59.59417139,Country
110.7158402,57.07636098,14.16774396,72.44032672,102.2540082,81.25049904,89.11607396,97.97024943,5.160391492,8.098690629,61.0650822,74.67476705,Jazz
134.6284444,28.35472914,15.51880316,85.06380585,86.72590668,68.06009556,20.98536004,90.53394912,31.05307078,28.2445468,1.963564225,41.17056212,Jazz
148.8492881,46.13676507,8.344574943,83.2442982,44.22780077,63.01408068,86.80061673,126.1232751,56.91272229,38.342635,0.787118072,97.39259121,Rock
92.79981359,35.16226089,52.35108606,58.19724226,69.3465263,6.91961651,9.852354172,64.13345368,59.35549198,68.33989941,7.224246829,52.3505785,Country
119.4947219,43.50467715,92.19794266,13.44641784,35.35787707,101.1517732,68.71165744,82.10555002,4.331740287,16.05760683,25.27342684,80.63330333,Hip-hop
122.383912,16.74626063,13.9834412,38.94163614,76.46850253,31.17154775,78.89151334,74.26945412,53.79456188,53.02791371,13.58286713,57.17744654,Country
115.0932121,57.48184701,34.7107964,78.39305442,75.82462262,7.367136332,49.94232992,84.99291396,1.87634057,0,2.452349555,46.46806335,Classical
128.0404453,48.5678858,82.75612148,8.455154571,25.82599222,-18.59098911,92.46987815,72.68861001,2.647755972,19.7124319,56.13686896,60.56217356,Classical
160.3369436,39.51395348,75.36993105,96.41731559,63.35865262,68.34750659,65.17448983,109.184078,75.82401268,70.90010719,56.19178259,11.20242474,Rock
100.3196013,60.49824764,104.3889516,79.58871092,22.18831021,22.58629105,42.88707331,65.64729709,53.60330249,50.85995478,69.25252336,48.73014577,Country
92.45337335,44.62281586,22.72094371,14.78049928,28.09453565,95.54366661,92.50238564,61.41898082,59.33996369,58.78704138,61.22728337,98.38956707,Country
99.02989192,26.38907309,84.92653943,92.56964828,67.99362653,48.11450827,21.22221029,74.02369054,60.9387947,69.03453734,95.63145289,35.55229831,Jazz
91.59601521,71.69859812,59.8181434,32.86349275,73.92797598,41.21641087,37.04033559,53.83054805,2.163148492,5.584879096,42.0441931,38.72140442,Classical
116.6316128,35.16277779,83.50699238,18.78596063,30.67424374,11.97177619,69.69852704,65.62716097,80.36053779,72.36758146,4.047549354,10.66766195,Country
124.8433276,100.4095348,71.36458771,32.3153403,75.46667799,15.60199196,47.38135604,61.30999305,2.091850102,0.452050625,30.17401939,6.036049774,Classical
125.3695357,46.61845213,18.84423928,61.83839608,21.65319318,90.48085706,78.85397932,92.80420852,96.75240108,94.54174189,5.976781971,22.4481435,Hip-hop
121.5299573,63.47336003,35.19572833,39.39615157,35.4635369,46.6843416,74.29045571,87.1339809,3.514908598,19.30754702,79.70170804,96.97897793,Classical
129.6423737,28.26317894,84.3768009,93.22855687,36.95562147,103.6948472,44.41895245,93.92703621,4.273476081,0,81.06659397,78.95489681,Hip-hop
121.5396886,55.52245626,80.26991729,18.27200294,90.18960558,39.98162929,71.67521049,63.06431314,0.336984038,9.951549515,86.65971493,0.959722226,Classical
126.849589,66.83328584,96.19086433,72.6556722,72.01888659,17.29171632,25.43421823,76.91584558,4.800297488,16.6378122,47.22083657,59.57549752,Classical
154.0254729,31.08051221,99.61852735,85.91987259,73.10215746,71.57710966,75.03495669,110.2835975,91.22181196,85.82701319,68.67739151,69.59105967,Rock
121.2250228,47.20296967,17.30663263,21.596212,31.0548002,93.38964775,56.57376052,62.10497434,81.93291846,66.34784338,39.13487591,36.9849146,Rock
121.8261105,60.54758056,77.97744455,5.91070055,88.27236312,65.54473258,64.76397472,74.14279641,93.70345364,91.14934913,67.29556779,91.5341135,Jazz
106.7016309,26.77534463,81.46649036,113.1771327,21.99657655,95.45256892,3.15311262,55.47413339,62.45670633,67.58291618,88.87692815,6.530364935,Rock
106.4476921,17.05041582,96.48666453,74.55307933,4.77912811,42.06089829,66.00486519,71.17836884,77.64468014,65.08798841,52.91196516,65.61255264,Rock
108.9863005,35.93256146,1.459954271,30.12355216,9.245012576,85.08651545,74.50065716,56.76902222,42.13217611,47.63612826,38.77275888,6.313700696,Hip-hop
76.49591434,12.45357395,28.82196974,89.01417932,26.52545806,25.03468744,76.63547831,61.47894827,50.3225011,50.60463604,61.44672721,39.62137852,Hip-hop
113.9444878,6.240865478,1.270407201,60.97226504,67.85620817,53.58953765,59.66608214,84.34296831,57.79580676,41.50400207,13.66191968,11.98273083,Rock
124.8584765,53.48801827,81.14057051,21.59857593,94.15493964,72.37425115,43.40914298,58.77245936,75.71949482,76.30431105,79.14211487,56.79572488,Rock
129.3761528,43.17681176,61.30145786,57.49138721,60.49610684,13.04485584,30.53105374,73.42794396,4.411091621,0.590650644,21.27058037,76.58572092,Jazz
109.8431815,11.82037809,56.38720288,49.77378522,19.85511979,29.62235772,103.641527,77.75299062,59.09936314,65.42001674,58.53691646,91.73855092,Jazz
117.9018372,73.87852843,5.797638416,7.576399193,58.75439049,59.35086262,20.41719695,56.17756199,1.262009089,9.597870895,1.997081326,77.44573172,Classical
150.3687499,76.93059165,25.36506161,65.91017269,70.25569895,12.3421603,21.34515074,71.6651763,0.946320333,0,12.90524642,50.76095401,Classical
99.84307489,22.8631229,51.98908489,19.68872529,9.042073697,23.25635111,15.23194405,45.18788049,68.86742652,73.42956182,67.98679713,14.26583114,Rock
99.53715922,29.1768981,18.79051726,8.810311299,85.75216202,58.02587248,8.371870957,47.94684679,1.544100706,0,10.67293832,11.25683899,Classical
111.7202911,79.14424223,84.08994477,68.67670181,37.20530675,20.57599202,22.25011681,56.41323965,80.08766501,79.44872904,1.578288634,66.85524655,Hip-hop
82.47016701,47.46921169,93.35587824,16.53341596,62.75372785,22.34299156,83.07132278,66.96507755,22.86366172,17.06227073,78.08511545,59.41762755,Country
125.594806,38.10061192,22.80900081,51.54927988,83.55950134,64.99430168,36.9764072,53.84543552,52.51642123,53.85418695,8.350111077,26.48959652,Hip-hop
121.2775203,65.46857365,66.95331686,114.9496776,44.02295742,25.19509547,23.57338937,99.81564775,60.94013946,73.56978811,17.43020287,50.67194435,Rock
139.3572985,43.12776841,78.71304603,68.2986023,91.80685078,47.25786278,16.04847473,90.61569034,63.72029371,55.44933267,77.28728918,6.329917208,Rock
85.75841587,83.72344244,28.65670664,48.15031168,20.6187301,50.59076957,40.23908791,41.85815349,0.058414194,0,41.42728434,0.807112319,Classical
94.14896567,44.65515993,48.72370666,84.88478794,30.33898225,96.38181987,96.06731648,81.67172093,92.28760653,97.0968618,53.16585926,72.67590052,Country
92.35673034,70.5577585,99.34497761,34.10343258,118.7385889,-8.299162784,95.98939502,69.39049398,2.034614655,0,4.693719131,38.47089258,Classical
141.2559339,71.26453265,14.23005819,63.45905325,110.1954191,55.86656304,32.78413208,76.25732383,3.008492386,2.428379753,93.80978712,35.62902225,Classical
122.8210567,46.18724487,60.76452437,108.8456041,61.79329089,95.21061946,16.79700748,78.28085914,59.33998637,48.73230208,18.02978862,62.87724954,Rock
80.78661474,48.75268611,57.3417617,71.14149395,51.02853644,23.0574592,68.87448252,79.13697583,82.59323377,88.11392881,45.27241816,30.09827554,Jazz
94.16621394,50.78463586,7.221760874,76.8616589,100.5613098,18.53423229,82.52134749,98.84878428,63.08944174,76.34664515,25.750252,86.20901734,Jazz
148.1592168,46.37028556,11.54637669,7.240879904,101.2679989,3.533330147,16.87417629,61.13389346,2.742442468,3.956797789,78.03208583,87.73028954,Classical
